date,recommendation,confidence,risk,expected_return,position_size,trend,volatility,price,recommended_price,best_buy_price,best_sell_price,rsi,macd,macd_signal,sma_20,sma_50,rationale,reason,open,high,low,close,volume,ema_20,ema_50,sma_200,ema_200,macd_diff,bb_upper,bb_lower,bb_middle,stoch_k,stoch_d,stoch_j,adx,obv,ichimoku_a,ichimoku_b,rolling_std,fibo_0,fibo_0.382,fibo_0.5,fibo_0.618,fibo_1,atr,mfi,signal
2025-01-02,Hold,100,Medium,0.0,0.0,Uptrend,0.22750526667880622,510.23,,,,43.772663084265226,1.3594590400799689,3.9655286089210997,523.3405,510.765,"Signal: Hold | Confidence: 100 | Price: 510.23 | RSI: 43.772663084265226 | MACD: 1.3594590400799689 | MACD Signal: 3.9655286089210997 | SMA20: 523.3405 | SMA50: 510.765 | Trend: Uptrend | Volatility: 22.75% | Risk: Medium. Reason: {'buy_reasons': ['SMA20 > SMA50', 'RSI < 45', 'Stoch < 20'], 'sell_reasons': ['Close < EMA20', 'MACD < Signal', 'OBV < 0', 'Close < Ichimoku A/B', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'RSI < 45', 'Stoch < 20'], 'top_sell': ['Close < EMA20', 'MACD < Signal', 'OBV < 0'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""RSI < 45"", ""Stoch < 20""], ""sell_reasons"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0"", ""Close < Ichimoku A/B"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""RSI < 45"", ""Stoch < 20""], ""top_sell"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0""], ""mtf_used"": false}",514.3,516.64,505.71,510.23,36389783,519.2346549277197,511.2204120128164,475.27004999999997,475.50235606914424,-2.606069568841131,538.2810575197416,508.39994248025846,523.3405,13.51674641148337,13.726390353280797,13.097458527888516,19.41159822164493,-2357896672,519.5074999999999,511.45,7.664344291668944,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.2579172624516,39.76596821552449,hold
2025-01-21,Buy,100,Medium,0.0147,1.0,Uptrend,0.21093960842399107,524.8,524.8,524.8,,56.26743234699274,0.04900328242456453,-0.25549962240642643,517.1305,515.8514,"Signal: Buy | Confidence: 100 | Price: 524.8 | RSI: 56.26743234699274 | MACD: 0.04900328242456453 | MACD Signal: -0.25549962240642643 | SMA20: 517.1305 | SMA50: 515.8514 | Trend: Uptrend | Volatility: 21.09% | Risk: Medium. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",524.48,525.97,520.06,524.8,23627971,516.8213748008966,512.6865733735428,479.21029999999996,479.6440681013895,0.30450290483099096,531.3936503883509,502.8673496116491,517.1305,88.94401133947551,69.82232334912413,127.18738732017823,16.837374344597013,-2322409426,516.135,511.70225,7.316841765491484,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.691136270252054,44.11270420826991,buy
2025-01-22,Hold,100,Medium,0.0,0.0,Uptrend,0.2127854359174936,531.51,,,,60.28966876061948,1.2326432977786226,0.042128961630583384,517.9975000000001,516.37,"Signal: Hold | Confidence: 100 | Price: 531.51 | RSI: 60.28966876061948 | MACD: 1.2326432977786226 | MACD Signal: 0.042128961630583384 | SMA20: 517.9975000000001 | SMA50: 516.37 | Trend: Uptrend | Volatility: 21.28% | Risk: Medium. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'Stoch > 80', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'Stoch > 80', 'OBV < 0'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0""], ""mtf_used"": true}",529.57,533.82,529.26,531.51,33592988,518.2202914865254,513.4247469667373,479.69115,480.1601470257538,1.1905143361480393,533.4904595300806,502.50454046991956,517.9975000000001,93.22977725674075,86.75814214723869,106.17304747574485,16.688593913388548,-2288816438,518.0925,513.335,7.947720543796995,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.714626536662628,51.3769572821363,hold
2025-01-23,Hold,100,Low,0.0,0.0,Uptrend,0.1838599267002309,532.64,,,,60.94118063438892,2.2360918192352983,0.4809215331515264,518.6965,516.7520000000001,"Signal: Hold | Confidence: 100 | Price: 532.64 | RSI: 60.94118063438892 | MACD: 2.2360918192352983 | MACD Signal: 0.4809215331515264 | SMA20: 518.6965 | SMA50: 516.7520000000001 | Trend: Uptrend | Volatility: 18.39% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'Stoch > 80', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'Stoch > 80', 'OBV < 0'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0""], ""mtf_used"": true}",529.04,532.76,528.45,532.64,23096588,519.5935970592373,514.1782863013751,480.152,480.6823346175374,1.755170286083772,535.4556816924548,501.93731830754524,518.6965,96.54161781946055,92.90513547189227,103.81458251459713,16.44107956338522,-2265719850,518.0925,516.8199999999999,8.597278807560217,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.400010355472435,51.941003179406295,hold
2025-01-24,Hold,100,Low,0.0,0.0,Uptrend,0.1889749584678001,529.63,,,,58.20194700966807,2.7566729477925946,0.9360718160797401,519.0345,517.0618,"Signal: Hold | Confidence: 100 | Price: 529.63 | RSI: 58.20194700966807 | MACD: 2.7566729477925946 | MACD Signal: 0.9360718160797401 | SMA20: 519.0345 | SMA50: 517.0618 | Trend: Uptrend | Volatility: 18.90% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'Stoch > 80', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'Stoch > 80', 'OBV < 0'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""Stoch > 80"", ""OBV < 0""], ""mtf_used"": true}",533.02,533.79,528.15,529.63,19878251,520.5494449583575,514.7842358581839,480.59715000000006,481.1693760641291,1.8206011317128545,536.3791781175296,501.68982188247037,519.0345,87.71981242672906,92.49706916764346,78.16529894490029,16.32246139660075,-2285598101,518.0925,516.8199999999999,8.897632136235236,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.202866758652975,53.71940660603962,hold
2025-01-27,Hold,100,Medium,0.0,0.0,Uptrend,0.23275340068130385,514.21,,,,46.63683504282599,1.9030351089381838,1.1294644746514289,518.2470000000001,517.0692,"Signal: Hold | Confidence: 100 | Price: 514.21 | RSI: 46.63683504282599 | MACD: 1.9030351089381838 | MACD Signal: 1.1294644746514289 | SMA20: 518.2470000000001 | SMA50: 517.0692 | Trend: Uptrend | Volatility: 23.28% | Risk: Medium. Reason: {'buy_reasons': ['SMA20 > SMA50', 'MACD > Signal'], 'sell_reasons': ['Close < EMA20', 'OBV < 0', 'Close < Ichimoku A/B', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['Close < EMA20', 'OBV < 0', 'Close < Ichimoku A/B'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50"", ""MACD > Signal""], ""sell_reasons"": [""Close < EMA20"", ""OBV < 0"", ""Close < Ichimoku A/B"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""Close < EMA20"", ""OBV < 0"", ""Close < Ichimoku A/B""], ""mtf_used"": false}",511.0,517.99,510.15,514.21,60771695,519.9456882956569,514.7617168049218,480.9570499999999,481.4981384913517,0.773570634286755,534.9544559404092,501.539544059591,518.2470000000001,42.52637749120757,75.59593591246572,-23.612739351308733,16.17049158359844,-2346369796,518.1475,516.8199999999999,8.57074405663813,20.06,218.49372000000002,279.79,341.08628000000004,539.52,9.00837627589205,44.2690967650548,hold
2025-01-28,Hold,100,Medium,0.0,0.0,Uptrend,0.24002286728972927,521.81,,,,51.728046178072674,1.8188113308165157,1.2673338458844463,517.8575,517.2471999999999,"Signal: Hold | Confidence: 100 | Price: 521.81 | RSI: 51.728046178072674 | MACD: 1.8188113308165157 | MACD Signal: 1.2673338458844463 | SMA20: 517.8575 | SMA50: 517.2471999999999 | Trend: Uptrend | Volatility: 24.00% | Risk: Medium. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",515.22,523.0,511.78,521.81,33194214,520.1232417913086,515.0381200674739,481.37425,481.899251541189,0.5514774849320694,533.8353945734634,501.8796054265365,517.8575,64.80070339976528,65.01563110590064,64.37084798749459,15.455589808886236,-2313175582,520.137475,516.8199999999999,8.196486972136169,20.06,218.49372000000002,279.79,341.08628000000004,539.52,9.16634939904262,43.88296904168034,hold
2025-01-29,Hold,100,Medium,0.0,0.0,Uptrend,0.24052492642641374,520.83,,,,51.05167254389514,1.6539202074354762,1.3446511181946523,517.771,517.4187999999999,"Signal: Hold | Confidence: 100 | Price: 520.83 | RSI: 51.05167254389514 | MACD: 1.6539202074354762 | MACD Signal: 1.3446511181946523 | SMA20: 517.771 | SMA50: 517.4187999999999 | Trend: Uptrend | Volatility: 24.05% | Risk: Medium. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",522.46,522.59,516.8988,520.83,26649011,520.1905520968983,515.2652526138475,481.75155000000007,482.28662217262,0.30926908924082386,533.6646350782542,501.87736492174577,517.771,61.92848769050415,56.41852286049234,72.94841735052778,14.791752446653474,-2339824593,519.3725,516.8199999999999,8.153262763115022,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.918124441968144,50.48202198253525,hold
2025-01-30,Hold,100,Medium,0.0,0.0,Uptrend,0.21422929679966699,523.05,,,,52.56479122615959,1.6829779289183762,1.4123164803393973,518.143,517.706,"Signal: Hold | Confidence: 100 | Price: 523.05 | RSI: 52.56479122615959 | MACD: 1.6829779289183762 | MACD Signal: 1.4123164803393973 | SMA20: 518.143 | SMA50: 517.706 | Trend: Uptrend | Volatility: 21.42% | Risk: Medium. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",523.71,526.095,518.21,523.05,27431302,520.4628804686223,515.5705368250691,482.17544999999996,482.69222792214623,0.2706614485789789,534.1646629599026,502.1213370400975,518.143,68.43493552168793,65.05470887065245,75.19538882375892,13.765895957036099,-2312393291,519.3725,516.8199999999999,8.218939680632262,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.844329838970419,56.69591583359674,hold
2025-01-31,Hold,100,Medium,0.0,0.0,Uptrend,0.2099687345464944,522.29,,,,51.97247472098823,1.6259379337392375,1.4550407710193654,518.696,518.2204,"Signal: Hold | Confidence: 100 | Price: 522.29 | RSI: 51.97247472098823 | MACD: 1.6259379337392375 | MACD Signal: 1.4550407710193654 | SMA20: 518.696 | SMA50: 518.2204 | Trend: Uptrend | Volatility: 21.00% | Risk: Medium. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",526.92,531.5178,521.19,522.29,38845467,520.636891852563,515.8340451848703,482.63160000000005,483.086235604513,0.1708971627198721,534.4868852190342,502.9051147809659,518.696,66.20750293083216,65.52364204767474,67.57522469714701,13.344011243814043,-2351238758,519.3725,516.8199999999999,8.100553197495238,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.950291993329667,65.14369351354898,hold
2025-02-03,Sell,100,Low,-0.05,1.0,Uptrend,0.19688046898823894,518.11,518.11,,532.64,48.72070468506687,1.2292719781574988,1.4098870124469922,519.0899999999999,518.5822000000001,"Signal: Sell | Confidence: 100 | Price: 518.11 | RSI: 48.72070468506687 | MACD: 1.2292719781574988 | MACD Signal: 1.4098870124469922 | SMA20: 519.0899999999999 | SMA50: 518.5822000000001 | Trend: Uptrend | Volatility: 19.69% | Risk: Low. Reason: {'buy_reasons': ['SMA20 > SMA50'], 'sell_reasons': ['Close < EMA20', 'MACD < Signal', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['SMA20 > SMA50'], 'top_sell': ['Close < EMA20', 'MACD < Signal', 'OBV < 0'], 'mtf_used': False}","{""buy_reasons"": [""SMA20 > SMA50""], ""sell_reasons"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""SMA20 > SMA50""], ""top_sell"": [""Close < EMA20"", ""MACD < Signal"", ""OBV < 0""], ""mtf_used"": false}",513.47,520.8496,511.05,518.11,40580835,520.3962354856523,515.9232983148754,483.06665,483.4347307726273,-0.18061503428949344,534.4022552225565,503.77774477744333,519.0899999999999,51.25659323611542,61.96634389621183,29.837091915922613,12.927486367759483,-2391819593,519.3725,516.8199999999999,7.855021189972941,20.06,218.49372000000002,279.79,341.08628000000004,539.52,9.113842565234687,63.82809403266907,sell
2025-02-04,Hold,100,Medium,0.0,0.0,Uptrend,0.20525195557144998,524.47,,,,53.48904459171505,1.411835437708305,1.4102766974992549,519.3844999999999,519.0024,"Signal: Hold | Confidence: 100 | Price: 524.47 | RSI: 53.48904459171505 | MACD: 1.411835437708305 | MACD Signal: 1.4102766974992549 | SMA20: 519.3844999999999 | SMA50: 519.0024 | Trend: Uptrend | Volatility: 20.53% | Risk: Medium. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",518.63,525.11,518.23,524.47,26046753,520.7842130584473,516.2584630868412,483.55980000000005,483.8430419092181,0.0015587402090502245,534.8717560190858,503.897243980914,519.3844999999999,60.49852133502326,59.32087250065695,62.85381900375589,12.075486132204757,-2365772840,519.365,517.8525,7.944794704391286,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.962853810575067,63.31763207926298,hold
2025-02-05,Hold,100,Low,0.0,0.0,Uptrend,0.19478988918865803,526.85,,,,55.169038607659246,1.7286377443341507,1.4739489068662341,519.5,519.476,"Signal: Hold | Confidence: 100 | Price: 526.85 | RSI: 55.169038607659246 | MACD: 1.7286377443341507 | MACD Signal: 1.4739489068662341 | SMA20: 519.5 | SMA50: 519.476 | Trend: Uptrend | Volatility: 19.48% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",521.82,527.01,520.62,526.85,21134070,521.361907052881,516.6738174755925,484.077,484.27097184046966,0.2546888374679166,535.1726717569376,503.82732824306237,519.5,70.5534431770173,60.769519249385326,90.12129103228125,11.345525360094197,-2344638770,519.365,517.8525,8.039910970977202,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.779078538391133,62.24717583547696,hold
2025-02-06,Hold,100,Low,0.0,0.0,Uptrend,0.19670602341151558,529.6,,,,57.09734934395,2.176518323664027,1.6144627902257929,520.221,519.9684,"Signal: Hold | Confidence: 100 | Price: 529.6 | RSI: 57.09734934395 | MACD: 2.176518323664027 | MACD Signal: 1.6144627902257929 | SMA20: 520.221 | SMA50: 519.9684 | Trend: Uptrend | Volatility: 19.67% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",527.36,529.81,525.7413,529.6,19434454,522.146487333559,517.1807265941967,484.65175000000005,484.7220069465347,0.562055533438234,536.3524226279243,504.08957737207567,520.221,82.17152513730454,71.0744965497817,104.36558231235023,10.968747464868041,-2325204316,518.7969499999999,517.8525,8.275245202293483,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.442622928506045,67.79577564030456,hold
2025-02-07,Hold,100,Medium,0.0,0.0,Uptrend,0.20474892191349653,522.92,,,,51.32256497604492,1.9697407909603726,1.685518390372709,520.6034999999999,520.311,"Signal: Hold | Confidence: 100 | Price: 522.92 | RSI: 51.32256497604492 | MACD: 1.9697407909603726 | MACD Signal: 1.685518390372709 | SMA20: 520.6034999999999 | SMA50: 520.311 | Trend: Uptrend | Volatility: 20.47% | Risk: Medium. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",530.14,532.1,522.19,522.92,29605470,522.2201552065534,517.4057961395224,485.17224999999996,485.10208647940505,0.2842224005876637,536.6094992190649,504.597500780935,520.6034999999999,53.95014786649743,68.89170539360641,24.06703281227945,10.199104625433575,-2354809786,519.1675,518.355,8.210904351126265,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.547435576469898,59.119341864048614,hold
2025-02-10,Hold,100,Low,0.0,0.0,Uptrend,0.1424781469280432,529.25,,,,55.8766414403182,2.290245677976486,1.8064638478934643,521.7065,520.7642000000001,"Signal: Hold | Confidence: 100 | Price: 529.25 | RSI: 55.8766414403182 | MACD: 2.290245677976486 | MACD Signal: 1.8064638478934643 | SMA20: 521.7065 | SMA50: 520.7642000000001 | Trend: Uptrend | Volatility: 14.25% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['RSI > 55', 'OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['RSI > 55', 'OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""RSI > 55"", ""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""RSI > 55"", ""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",527.22,530.3571,526.75,529.25,20852784,522.8896642345006,517.8702747222862,485.69315,485.541369201003,0.4837818300830219,536.8819265508653,506.5310734491348,521.7065,80.69286016054062,72.27151105478087,97.53555837206011,9.484436274530143,-2333957002,519.1675,519.425,7.784829562423002,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.468125892436332,58.869668000906216,hold
2025-02-11,Buy,100,Low,0.05,1.0,Uptrend,0.12777680133238667,527.99,527.99,524.8,,54.77806361883332,2.4147410090806716,1.928119280130906,522.828,521.1378,"Signal: Buy | Confidence: 100 | Price: 527.99 | RSI: 54.77806361883332 | MACD: 2.4147410090806716 | MACD Signal: 1.928119280130906 | SMA20: 522.828 | SMA50: 521.1378 | Trend: Uptrend | Volatility: 12.78% | Risk: Low. Reason: {'buy_reasons': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal', 'Close > Ichimoku A/B', 'MTF Bullish (proxy)'], 'sell_reasons': ['OBV < 0', 'High Volatility'], 'hold_reasons': [], 'top_buy': ['Close > EMA20', 'SMA20 > SMA50', 'MACD > Signal'], 'top_sell': ['OBV < 0', 'High Volatility'], 'mtf_used': True}","{""buy_reasons"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal"", ""Close > Ichimoku A/B"", ""MTF Bullish (proxy)""], ""sell_reasons"": [""OBV < 0"", ""High Volatility""], ""hold_reasons"": [], ""top_buy"": [""Close > EMA20"", ""SMA20 > SMA50"", ""MACD > Signal""], ""top_sell"": [""OBV < 0"", ""High Volatility""], ""mtf_used"": true}",525.96,529.92,525.83,527.99,19325500,523.3754104978815,518.2671266939614,486.20055,485.96374363681394,0.48662172894976563,536.2822596972372,509.3737403027627,522.828,75.46531302876498,70.03610701860102,86.32372504909293,8.910320426994689,-2353282502,519.1675,519.425,6.901889596348584,20.06,218.49372000000002,279.79,341.08628000000004,539.52,8.155402614405158,52.590299221142125,buy
